season,timestamp,match_datetime,home_team_name,away_team_name,stadium_name,referee,attendance,true_outcome,proba_AWAY_WIN,proba_DRAW,proba_HOME_WIN,pred_outcome,risk_score,shap_class_explained,feature_rank,feature,feature_value,shap_value,abs_shap_value
2023,1705176000,2024-01-13 20:00:00,Ivory Coast,Guinea-Bissau,,Amin Omar,,HOME_WIN,0.40503442373508036,0.1893558501367785,0.4056097261281412,HOME_WIN,0.5943902738718587,HOME_WIN,6,home_team_possession,61.0,-0.19351887669299717,0.19351887669299717
2023,1705176000,2024-01-13 20:00:00,Ivory Coast,Guinea-Bissau,,Amin Omar,,HOME_WIN,0.40503442373508036,0.1893558501367785,0.4056097261281412,HOME_WIN,0.5943902738718587,HOME_WIN,7,home_team_yellow_cards,2.0,-0.120806754089821,0.120806754089821
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.1836670775126767,0.40262329509812533,0.41370962738919803,HOME_WIN,0.586290372610802,HOME_WIN,1,away_team_shots,21.0,-0.7579488668025334,0.7579488668025334
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.1836670775126767,0.40262329509812533,0.41370962738919803,HOME_WIN,0.586290372610802,HOME_WIN,2,away_team_fouls,10.0,0.5933184204870021,0.5933184204870021
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.1836670775126767,0.40262329509812533,0.41370962738919803,HOME_WIN,0.586290372610802,HOME_WIN,3,home_team_shots_off_target,1.0,0.578801059946167,0.578801059946167
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.1836670775126767,0.40262329509812533,0.41370962738919803,HOME_WIN,0.586290372610802,HOME_WIN,4,home_team_yellow_cards,3.0,-0.43871926485250784,0.43871926485250784
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.1836670775126767,0.40262329509812533,0.41370962738919803,HOME_WIN,0.586290372610802,HOME_WIN,5,home_team_shots_on_target,6.0,0.34444467033175397,0.34444467033175397
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.1836670775126767,0.40262329509812533,0.41370962738919803,HOME_WIN,0.586290372610802,HOME_WIN,6,home_team_fouls,15.0,-0.18813038364270165,0.18813038364270165
2023,1706040000,2024-01-23 20:00:00,Angola,Burkina,Stade de Yamoussoukro,Jean Jacques Ndala Ngambo,,HOME_WIN,0.1836670775126767,0.40262329509812533,0.41370962738919803,HOME_WIN,0.586290372610802,HOME_WIN,7,team_b_xg,1.45,0.18636326070363235,0.18636326070363235
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.12459509775216568,0.04701481595796998,0.8283900862898644,HOME_WIN,0.17160991371013556,HOME_WIN,1,away_team_fouls,8.0,0.7108072166230422,0.7108072166230422
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.12459509775216568,0.04701481595796998,0.8283900862898644,HOME_WIN,0.17160991371013556,HOME_WIN,2,home_team_shots_on_target,7.0,0.6413797309625764,0.6413797309625764
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.12459509775216568,0.04701481595796998,0.8283900862898644,HOME_WIN,0.17160991371013556,HOME_WIN,3,Away_Team_Pre_Match_xG,0.0,0.6185053745184941,0.6185053745184941
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.12459509775216568,0.04701481595796998,0.8283900862898644,HOME_WIN,0.17160991371013556,HOME_WIN,4,average_corners_per_match_pre_match,0.0,-0.4955637394055104,0.4955637394055104
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.12459509775216568,0.04701481595796998,0.8283900862898644,HOME_WIN,0.17160991371013556,HOME_WIN,5,away_team_red_cards,1.0,0.36769314138239667,0.36769314138239667
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.12459509775216568,0.04701481595796998,0.8283900862898644,HOME_WIN,0.17160991371013556,HOME_WIN,6,home_team_fouls,13.0,-0.30720024670770263,0.30720024670770263
2023,1705327200,2024-01-15 14:00:00,Senegal,Gambia,Stade de Yamoussoukro,Rédouane Jiyed,,HOME_WIN,0.12459509775216568,0.04701481595796998,0.8283900862898644,HOME_WIN,0.17160991371013556,HOME_WIN,7,home_team_shots_off_target,4.0,0.2969174268555012,0.2969174268555012
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.26508217087385355,0.13149696531745836,0.6034208638086881,HOME_WIN,0.3965791361913119,HOME_WIN,1,away_team_shots_on_target,2.0,0.5247782714927766,0.5247782714927766
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.26508217087385355,0.13149696531745836,0.6034208638086881,HOME_WIN,0.3965791361913119,HOME_WIN,2,away_team_fouls,12.0,0.47582962435096215,0.47582962435096215
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.26508217087385355,0.13149696531745836,0.6034208638086881,HOME_WIN,0.3965791361913119,HOME_WIN,3,home_team_possession,69.0,-0.33633723587602093,0.33633723587602093
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.26508217087385355,0.13149696531745836,0.6034208638086881,HOME_WIN,0.3965791361913119,HOME_WIN,4,team_b_xg,0.95,-0.31786634076723447,0.31786634076723447
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.26508217087385355,0.13149696531745836,0.6034208638086881,HOME_WIN,0.3965791361913119,HOME_WIN,5,Away_Team_Pre_Match_xG,1.38,-0.22274971796674325,0.22274971796674325
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.26508217087385355,0.13149696531745836,0.6034208638086881,HOME_WIN,0.3965791361913119,HOME_WIN,6,home_team_shots_off_target,5.0,0.2029562158252793,0.2029562158252793
2023,1706547600,2024-01-29 17:00:00,Cape Verde Islands,Mauritania,Stade de l'Amitié,,,HOME_WIN,0.26508217087385355,0.13149696531745836,0.6034208638086881,HOME_WIN,0.3965791361913119,HOME_WIN,7,home_team_yellow_cards,1.0,0.19710575667286587,0.19710575667286587
